# id	zone_id	english_name	english_country	english_sort	chinese_name	chinese_country	chinese_sort	search_aliases
201000520	Europe/Brussels	Antwerp	Belgium	Antwerp	安特卫普	比利时	an te wei pu	antwerp | 安特卫普 antwerp anteweipu | atwp | 特卫普 teweipu 卫普 weipu 普 pu | belgium | 比利时 belgium bilishi | bls | 利时 lishi 时 shi
201000474	Asia/Almaty	Astana	Kazakhstan	Astana	阿斯塔纳	哈萨克斯坦	a si ta na	astana | 阿斯塔纳 astana asitana | astn | 斯塔纳 sitana 塔纳 tana 纳 na | kazakhstan | 哈萨克斯坦 kazakhstan hasakesitan | hskst | 萨克斯坦 sakesitan 克斯坦 kesitan 斯坦 sitan 坦 tan
201001201	America/Blanc-Sablon	Basse-Terre	Guadeloupe	Basse-Terre	巴斯特尔	瓜德罗普	ba si te er	basse-terre | 巴斯特尔 basse-terre basiteer | bt | bste | terre | 斯特尔 siteer 特尔 teer 尔 er | guadeloupe | 瓜德罗普 guadeloupe guadeluopu | gdlp | 德罗普 deluopu 罗普 luopu 普 pu
201000277	Europe/Rome	Bari	Italy	Bari	巴里	意大利	ba li	bari | 巴里 bari bali | bl | 里 li | italy | 意大利 italy yidali | ydl | 大利 dali 利 li
201001202	America/St_Kitts	Basseterre	Saint Kitts and Nevis	Basseterre	巴斯特尔	圣基茨和尼维斯	ba si te er	basseterre | 巴斯特尔 basseterre basiteer | bste | 斯特尔 siteer 特尔 teer 尔 er | saint kitts and nevis | 圣基茨和尼维斯 saint kitts and nevis shengjiciheniweisi | skan | sjchnws | kittsandnevis andnevis nevis | 基茨和尼维斯 jiciheniweisi 茨和尼维斯 ciheniweisi 和尼维斯 heniweisi 尼维斯 niweisi 维斯 weisi 斯 si
201001203	America/Los_Angeles	Benicia	United States	Benicia	贝尼西亚	美国	bei ni xi ya	benicia | 贝尼西亚 benicia beinixiya | bnxy | 尼西亚 nixiya 西亚 xiya 亚 ya | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001204	America/Los_Angeles	Berkeley	United States	Berkeley	伯克利	美国	bo ke li	berkeley | 伯克利 berkeley bokeli | bkl | 克利 keli 利 li | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001205	America/New_York	Berkeley Heights	United States	Berkeley Heights	伯克利海茨	美国	bo ke li hai ci	berkeley heights | 伯克利海茨 berkeley heights bokelihaici | bh | bklhc | heights | 克利海茨 kelihaici 利海茨 lihaici 海茨 haici 茨 ci | united states | 美国 united states meiguo | us | mg | states | 国 guo
201000573	Europe/Zurich	Bern	Switzerland	Bern	伯尔尼	瑞士	bo er ni	bern | 伯尔尼 bern boerni | ben | 尔尼 erni 尼 ni | switzerland | 瑞士 switzerland ruishi | rs | 士 shi
201001206	America/New_York	Blacksburg	United States	Blacksburg	布莱克斯堡	美国	bu lai ke si bao	blacksburg | 布莱克斯堡 blacksburg bulaikesibao | blksb | 莱克斯堡 laikesibao 克斯堡 kesibao 斯堡 sibao 堡 bao | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001207	Europe/Rome	Bologna	Italy	Bologna	博洛尼亚	意大利	bo luo ni ya	bologna | 博洛尼亚 bologna boluoniya | blny | 洛尼亚 luoniya 尼亚 niya 亚 ya | italy | 意大利 italy yidali | ydl | 大利 dali 利 li
201000767	America/Barbados	Bridgetown	Barbados	Bridgetown	布里奇顿	巴巴多斯	bu li qi dun	bridgetown | 布里奇顿 bridgetown buliqidun | blqd | 里奇顿 liqidun 奇顿 qidun 顿 dun | barbados | 巴巴多斯 barbados babaduosi | bbds | 巴多斯 baduosi 多斯 duosi 斯 si
201001208	America/Los_Angeles	Burlingame	United States	Burlingame	柏林盖姆	美国	bo lin gai mu	burlingame | 柏林盖姆 burlingame bolingaimu | blgm | 林盖姆 lingaimu 盖姆 gaimu 姆 mu | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001209	Europe/London	Cardiff	Wales	Cardiff	加迪夫	威尔士	jia di fu	cardiff | 加迪夫 cardiff jiadifu | jdf | 迪夫 difu 夫 fu | wales | 威尔士 wales weiershi | wes | 尔士 ershi 士 shi
201001210	America/St_Lucia	Castries	Saint Lucia	Castries	卡斯特里	圣卢西亚岛	ka si te li	castries | 卡斯特里 castries kasiteli | kstl | 斯特里 siteli 特里 teli 里 li | saint lucia | 圣卢西亚岛 saint lucia shengluxiyadao | sl | slxyd | lucia | 卢西亚岛 luxiyadao 西亚岛 xiyadao 亚岛 yadao 岛 dao
201001211	Europe/Rome	Catanzaro	Italy	Catanzaro	卡坦扎罗	意大利	ka tan zha luo	catanzaro | 卡坦扎罗 catanzaro katanzhaluo | ktzl | 坦扎罗 tanzhaluo 扎罗 zhaluo 罗 luo | italy | 意大利 italy yidali | ydl | 大利 dali 利 li
201000063	America/New_York	Charlotte	United States	Charlotte	夏洛特	美国	xia luo te	charlotte | 夏洛特 charlotte xialuote | xlt | 洛特 luote 特 te | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001212	America/St_Thomas	Charlotte Amalie	U.S. Virgin Islands	Charlotte Amalie	夏洛特阿马利亚	美属维尔京群岛	xia luo te a ma li ya	charlotte amalie | 夏洛特阿马利亚 charlotte amalie xialuoteamaliya | ca | xltamly | amalie | 洛特阿马利亚 luoteamaliya 特阿马利亚 teamaliya 阿马利亚 amaliya 马利亚 maliya 利亚 liya 亚 ya | u.s. virgin islands | 美属维尔京群岛 u.s. virgin islands meishuweierjingqundao | uvi | mswejqd | virginislands islands | 属维尔京群岛 shuweierjingqundao 维尔京群岛 weierjingqundao 尔京群岛 erjingqundao 京群岛 jingqundao 群岛 qundao 岛 dao
101270101	Asia/Chongqing	Chengdu	China	Chengdu	成都	中国	cheng du	chengdu | 成都 chengdu chengdu | cd | 都 du | china | 中国 china zhongguo | zg | 国 guo
201000374	Asia/Kolkata	Chennai	India	Chennai	金奈	印度	jin nai	chennai | 金奈 chennai jinnai | jn | 奈 nai | india | 印度 india yindu | yd | 度 du
201000546	Asia/Bangkok	Chiang Mai	Thailand	Chiang Mai	清迈	泰国	qing mai	chiang mai | 清迈 chiang mai qingmai | cm | qm | mai | 迈 mai | thailand | 泰国 thailand taiguo | tg | 国 guo
201001213	Asia/Yakutsk	Chita	Russia	Chita	赤塔	俄罗斯	chi ta	chita | 赤塔 chita chita | ct | 塔 ta | russia | 俄罗斯 russia eluosi | els | 罗斯 luosi 斯 si
201001214	America/Grand_Turk	Cockburn Town	Turks and Caicos Islands	Cockburn Town	科伯恩城	特克斯和凯科斯群岛	ke bo en cheng	cockburn town | 科伯恩城 cockburn town keboencheng | ct | kbec | town | 伯恩城 boencheng 恩城 encheng 城 cheng | turks and caicos islands | 特克斯和凯科斯群岛 turks and caicos islands tekesihekaikesiqundao | taci | tkshkksqd | andcaicosislands caicosislands islands | 克斯和凯科斯群岛 kesihekaikesiqundao 斯和凯科斯群岛 sihekaikesiqundao 和凯科斯群岛 hekaikesiqundao 凯科斯群岛 kaikesiqundao 科斯群岛 kesiqundao 斯群岛 siqundao 群岛 qundao 岛 dao
201001215	Europe/Rome	Crotone	Italy	Crotone	克罗托内	意大利	ke luo tuo nei	crotone | 克罗托内 crotone keluotuonei | kltn | 罗托内 luotuonei 托内 tuonei 内 nei | italy | 意大利 italy yidali | ydl | 大利 dali 利 li
201001216	PST8PDT	Cupertino	United States	Cupertino	库比蒂诺	美国	ku bi di nuo	cupertino | 库比蒂诺 cupertino kubidinuo | kbdn | 比蒂诺 bidinuo 蒂诺 dinuo 诺 nuo | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001217	America/Los_Angeles	Daly City	United States	Daly City	戴利城	美国	dai li cheng	daly city | 戴利城 daly city dailicheng | dc | dlc | city | 利城 licheng 城 cheng | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001218	America/New_York	Decatur	United States	Decatur	迪凯特	美国	di kai te	decatur | 迪凯特 decatur dikaite | dkt | 凯特 kaite 特 te | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001219	Indian/Chagos	Diego Garcia	British Indian Ocean Territory	Diego Garcia	迭戈加西亚岛	英属印度洋领地	die ge jia xi ya dao	diego garcia | 迭戈加西亚岛 diego garcia diegejiaxiyadao | dg | dgjxyd | garcia | 戈加西亚岛 gejiaxiyadao 加西亚岛 jiaxiyadao 西亚岛 xiyadao 亚岛 yadao 岛 dao | british indian ocean territory | 英属印度洋领地 british indian ocean territory yingshuyinduyanglingdi | biot | ysydyld | indianoceanterritory oceanterritory territory | 属印度洋领地 shuyinduyanglingdi 印度洋领地 yinduyanglingdi 度洋领地 duyanglingdi 洋领地 yanglingdi 领地 lingdi 地 di
201001220	Europe/London	Douglas	Isle of Man	Douglas	道格拉斯	马恩岛	dao ge la si	douglas | 道格拉斯 douglas daogelasi | dgls | 格拉斯 gelasi 拉斯 lasi 斯 si | isle of man | 马恩岛 isle of man maendao | iom | med | ofman man | 恩岛 endao 岛 dao
201001221	Europe/London	Edinburgh	Scotland	Edinburgh	爱丁堡	苏格兰	ai ding bao	edinburgh | 爱丁堡 edinburgh aidingbao | adb | 丁堡 dingbao 堡 bao | scotland | 苏格兰 scotland sugelan | sgl | 格兰 gelan 兰 lan
201001222	America/Denver	El Paso	United States	El Paso	厄尔巴索	美国	e er ba suo	el paso | 厄尔巴索 el paso eerbasuo | ep | eebs | paso | 尔巴索 erbasuo 巴索 basuo 索 suo | united states | 美国 united states meiguo | us | mg | states | 国 guo
201000282	Europe/Rome	Florence	Italy	Florence	佛罗伦萨	意大利	fo luo lun sa	florence | 佛罗伦萨 florence foluolunsa | flls | 罗伦萨 luolunsa 伦萨 lunsa 萨 sa | italy | 意大利 italy yidali | ydl | 大利 dali 利 li
201001223	America/Dawson_Creek	Fort St. John	Canada	Fort St. John	圣约翰堡	加拿大	sheng yue han bao	fort st. john | 圣约翰堡 fort st. john shengyuehanbao | fsj | syhb | st.john john | 约翰堡 yuehanbao 翰堡 hanbao 堡 bao | canada | 加拿大 canada jianada | jnd | 拿大 nada 大 da
201001224	America/Martinique	Fort-de-France	Martinique	Fort-de-France	法兰西堡	马提尼克	fa lan xi bao	fort-de-france | 法兰西堡 fort-de-france falanxibao | fdf | flxb | defrance france | 兰西堡 lanxibao 西堡 xibao 堡 bao | martinique | 马提尼克 martinique matinike | mtnk | states | 提尼克 tinike 尼克 nike 克 ke
201001225	America/Los_Angeles	Foster City	United States	Foster City	福斯特市	美国	fu si te shi	foster city | 福斯特市 foster city fusiteshi | fc | fsts | city | 斯特市 siteshi 特市 teshi 市 shi | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001226	America/Los_Angeles	Fremont	United States	Fremont	菲蒙市	美国	fei meng shi	fremont | 菲蒙市 fremont feimengshi | fms | 蒙市 mengshi 市 shi | united states | 美国 united states meiguo | us | mg | 国 guo
201000576	Europe/Zurich	Geneva	Switzerland	Geneva	日内瓦	瑞士	ri nei wa	geneva | 日内瓦 geneva rineiwa | rnw | 内瓦 neiwa 瓦 wa | switzerland | 瑞士 switzerland ruishi | rs | 士 shi
201000286	Europe/Rome	Genoa	Italy	Genoa	热那亚	意大利	re na ya	genoa | 热那亚 genoa renaya | rny | 那亚 naya 亚 ya | italy | 意大利 italy yidali | ydl | 大利 dali 利 li
201001227	America/Cayman	Georgetown	Guyana	Georgetown	乔治城	圭亚那	qiao zhi cheng	georgetown | 乔治城 georgetown qiaozhicheng | qzc | 治城 zhicheng 城 cheng | guyana | 圭亚那 guyana guiyana | gyn | island | 亚那 yana 那 na
201001228	America/Nassau	George Town	Cayman Island	George Town	乔治城	开曼群岛	qiao zhi cheng	george town | 乔治城 george town qiaozhicheng | gt | qzc | town | 治城 zhicheng 城 cheng | cayman island | 开曼群岛 cayman island kaimanqundao | ci | kmqd | 曼群岛 manqundao 群岛 qundao 岛 dao
201000563	Europe/Stockholm	Gothenburg	Sweden	Gothenburg	哥德堡	瑞典	ge de bao	gothenburg | 哥德堡 gothenburg gedebao | gdb | 德堡 debao 堡 bao | sweden | 瑞典 sweden ruidian | rd | georgiaandthesouthsandwichislands andthesouthsandwichislands thesouthsandwichislands southsandwichislands sandwichislands islands | 典 dian
201001229	Atlantic/South_Georgia	Grytviken	South Georgia and the South Sandwich Islands	Grytviken	古利德维肯	南乔治亚岛和南桑威奇群岛	gu li de wei ken	grytviken | 古利德维肯 grytviken gulideweiken | gldwk | 利德维肯 lideweiken 德维肯 deweiken 维肯 weiken 肯 ken | south georgia and the south sandwich islands | 南乔治亚岛和南桑威奇群岛 south georgia and the south sandwich islands nanqiaozhiyadaohenansangweiqiqundao | sgatssi | nqzydhnswqqd | barthelemy | 乔治亚岛和南桑威奇群岛 qiaozhiyadaohenansangweiqiqundao 治亚岛和南桑威奇群岛 zhiyadaohenansangweiqiqundao 亚岛和南桑威奇群岛 yadaohenansangweiqiqundao 岛和南桑威奇群岛 daohenansangweiqiqundao 和南桑威奇群岛 henansangweiqiqundao 南桑威奇群岛 nansangweiqiqundao 桑威奇群岛 sangweiqiqundao 威奇群岛 weiqiqundao 奇群岛 qiqundao 群岛 qundao 岛 dao
201001230	America/Guadeloupe	Gustavia	Saint Barthelemy	Gustavia	古斯塔维亚	圣巴瑟米	gu si ta wei ya	gustavia | 古斯塔维亚 gustavia gusitaweiya | gstwy | 斯塔维亚 sitaweiya 塔维亚 taweiya 维亚 weiya 亚 ya | saint barthelemy | 圣巴瑟米 saint barthelemy shengbasemi | sb | sbsm | 巴瑟米 basemi 瑟米 semi 米 mi
201000268	Europe/Berlin	Hamburg	Germany	Hamburg	汉堡	德国	han bao	hamburg | 汉堡 hamburg hanbao | hb | 堡 bao | germany | 德国 germany deguo | dg | 国 guo
201001231	Atlantic/Bermuda	Hamilton	Bermuda	Hamilton	哈密尔顿	百慕大	ha mi er dun	hamilton | 哈密尔顿 hamilton hamierdun | hmed | 密尔顿 mierdun 尔顿 erdun 顿 dun | bermuda | 百慕大 bermuda baimuda | bmd | 慕大 muda 大 da
201001232	America/Goose_Bay	Happy Valley-Goose Bay	Canada	Happy Valley-Goose Bay	古斯贝	加拿大	gu si bei	happy valley-goose bay | 古斯贝 happy valley-goose bay gusibei | hvgb | gsb | valleygoosebay goosebay bay | 斯贝 sibei 贝 bei | canada | 加拿大 canada jianada | jnd | states | 拿大 nada 大 da
201001233	America/Los_Angeles	Healdsburg	United States	Healdsburg	希尔兹堡	美国	xi er zi bao	healdsburg | 希尔兹堡 healdsburg xierzibao | xezb | 尔兹堡 erzibao 兹堡 zibao 堡 bao | united states | 美国 united states meiguo | us | mg | 国 guo
101220101	Asia/Chongqing	Hefei	China	Hefei	合肥	中国	he fei	hefei | 合肥 hefei hefei | hf | 肥 fei | china | 中国 china zhongguo | zg | 国 guo
201001234	Europe/Athens	Heraklion	Greece	Heraklion	伊拉克里翁	希腊	yi la ke li weng	heraklion | 伊拉克里翁 heraklion yilakeliweng | ylklw | 拉克里翁 lakeliweng 克里翁 keliweng 里翁 liweng 翁 weng | greece | 希腊 greece xila | xl | islands | 腊 la
201000780	Pacific/Guadalcanal	Honiara	Solomon Islands	Honiara	霍尼亚拉	所罗门群岛	huo ni ya la	honiara | 霍尼亚拉 honiara huoniyala | hnyl | 尼亚拉 niyala 亚拉 yala 拉 la | solomon islands | 所罗门群岛 solomon islands suoluomenqundao | si | slmqd | 罗门群岛 luomenqundao 门群岛 menqundao 群岛 qundao 岛 dao
201001235	Pacific/Kiritimati	Kanton Island	Kiribati	Kanton Island	阿巴里灵阿环礁	基里巴斯	a ba li ling a huan jiao	kanton island | 阿巴里灵阿环礁 kanton island abalilingahuanjiao | ki | abllahj | island | 巴里灵阿环礁 balilingahuanjiao 里灵阿环礁 lilingahuanjiao 灵阿环礁 lingahuanjiao 阿环礁 ahuanjiao 环礁 huanjiao 礁 jiao | kiribati | 基里巴斯 kiribati jilibasi | jlbs | 里巴斯 libasi 巴斯 basi 斯 si
201000357	Asia/Kolkata	Kolkata	India	Kolkata	加尔各答	印度	jia er ge da	kolkata | 加尔各答 kolkata jiaergeda | jegd | 尔各答 ergeda 各答 geda 答 da | india | 印度 india yindu | yd | 度 du
201001236	Europe/Warsaw	Krakow	Poland	Krakow	克拉科夫	波兰	ke la ke fu	krakow | 克拉科夫 krakow kelakefu | klkf | 拉科夫 lakefu 科夫 kefu 夫 fu | poland | 波兰 poland bolan | bl | 兰 lan
201001237	Asia/Qyzylorda	Kyzylorda	Kazakhstan	Kyzylorda	克孜勒奥尔达	哈萨克斯坦	ke zi le ao er da	kyzylorda | 克孜勒奥尔达 kyzylorda kezileaoerda | kzlaed | 孜勒奥尔达 zileaoerda 勒奥尔达 leaoerda 奥尔达 aoerda 尔达 erda 达 da | kazakhstan | 哈萨克斯坦 kazakhstan hasakesitan | hskst | 萨克斯坦 sakesitan 克斯坦 kesitan 斯坦 sitan 坦 tan
201001238	America/Argentina/Buenos_Aires	La Rioja	Argentina	La Rioja	拉里奥哈	阿根廷	la li ao ha	la rioja | 拉里奥哈 la rioja laliaoha | lr | llah | rioja | 里奥哈 liaoha 奥哈 aoha 哈 ha | argentina | 阿根廷 argentina agenting | agt | 根廷 genting 廷 ting
201000010	Asia/Chongqing	Lhasa	China	Lhasa	拉萨	中国	la sa	lhasa | 拉萨 lhasa lasa | ls | 萨 sa | china | 中国 china zhongguo | zg | states | 国 guo
201001239	America/Chicago	Little Rock	United States	Little Rock	小石城	美国	xiao shi cheng	little rock | 小石城 little rock xiaoshicheng | lr | xsc | rock | 石城 shicheng 城 cheng | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001240	America/Los_Angeles	Los Altos	United States	Los Altos	洛斯阿尔托斯	美国	luo si a er tuo si	los altos | 洛斯阿尔托斯 los altos luosiaertuosi | la | lsaets | altos | 斯阿尔托斯 siaertuosi 阿尔托斯 aertuosi 尔托斯 ertuosi 托斯 tuosi 斯 si | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001241	America/Los_Angeles	Los Gatos	United States	Los Gatos	洛斯加托斯	美国	luo si jia tuo si	los gatos | 洛斯加托斯 los gatos luosijiatuosi | lg | lsjts | gatos | 斯加托斯 sijiatuosi 加托斯 jiatuosi 托斯 tuosi 斯 si | united states | 美国 united states meiguo | us | mg | maarten | 国 guo
201001242	America/Blanc-Sablon	Lower Prince's Quarter	Sint Maarten	Lower Prince's Quarter	下太子区	荷属圣马丁	xia tai zi qu	lower prince's quarter | 下太子区 lower prince's quarter xiataiziqu | lpq | xtzq | prince'squarter quarter | 太子区 taiziqu 子区 ziqu 区 qu | sint maarten | 荷属圣马丁 sint maarten heshushengmading | sm | hssmd | 属圣马丁 shushengmading 圣马丁 shengmading 马丁 mading 丁 ding
201000314	Europe/Paris	Lyon	France	Lyon	里昂	法国	li ang	lyon | 里昂 lyon liang | la | 昂 ang | france | 法国 france faguo | fg | 国 guo
201000893	Indian/Maldives	Malé	Maldives	Malé	马累	马尔代夫	ma lei	malé | 马累 malé malei | ml | 累 lei | maldives | 马尔代夫 maldives maerdaifu | medf | 尔代夫 erdaifu 代夫 daifu 夫 fu
201001243	Europe/Stockholm	Malmo	Sweden	Malmo	马尔摩	瑞典	ma er mo	malmo | 马尔摩 malmo maermo | mem | 尔摩 ermo 摩 mo | sweden | 瑞典 sweden ruidian | rd | 典 dian
201000778	Asia/Bahrain	Manama	Bahrain	Manama	麦纳麦	巴林	mai na mai	manama | 麦纳麦 manama mainamai | mnm | 纳麦 namai 麦 mai | bahrain | 巴林 bahrain balin | bl | 林 lin
201000312	Europe/Paris	Marseille	France	Marseille	马赛	法国	ma sai	marseille | 马赛 marseille masai | ms | 赛 sai | france | 法国 france faguo | fg | arabia | 国 guo
201000528	Asia/Baghdad	Mecca	Saudi Arabia	Mecca	麦加	沙特阿拉伯	mai jia	mecca | 麦加 mecca maijia | mj | 加 jia | saudi arabia | 沙特阿拉伯 saudi arabia shatealabo | sa | stalb | states | 特阿拉伯 tealabo 阿拉伯 alabo 拉伯 labo 伯 bo
201001244	America/Los_Angeles	Menlo Park	United States	Menlo Park	门洛帕克	美国	men luo pa ke	menlo park | 门洛帕克 menlo park menluopake | mp | mlpk | park | 洛帕克 luopake 帕克 pake 克 ke | united states | 美国 united states meiguo | us | mg | 国 guo
201001245	Europe/Rome	Messina	Italy	Messina	墨西拿	意大利	mo xi na	messina | 墨西拿 messina moxina | mxn | 西拿 xina 拿 na | italy | 意大利 italy yidali | ydl | states | 大利 dali 利 li
201001246	America/Chicago	Milbank	United States	Milbank	米尔班克	美国	mi er ban ke	milbank | 米尔班克 milbank mierbanke | mebk | 尔班克 erbanke 班克 banke 克 ke | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001247	America/Los_Angeles	Monterey	United States	Monterey	蒙特利	美国	meng te li	monterey | 蒙特利 monterey mengteli | mtl | 特利 teli 利 li | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001248	America/New_York	Montpelier	United States	Montpelier	蒙彼利埃	美国	meng bi li ai	montpelier | 蒙彼利埃 montpelier mengbiliai | mbla | 彼利埃 biliai 利埃 liai 埃 ai | united states | 美国 united states meiguo | us | mg | 国 guo
101190101	Asia/Chongqing	Nanjing	China	Nanjing	南京	中国	nan jing	nanjing | 南京 nanjing nanjing | nj | 京 jing | china | 中国 china zhongguo | zg | states | 国 guo
201001249	America/Los_Angeles	Napa	United States	Napa	纳帕	美国	na pa	napa | 纳帕 napa napa | np | 帕 pa | united states | 美国 united states meiguo | us | mg | 国 guo
201000284	Europe/Rome	Naples	Italy	Naples	那不勒斯	意大利	na bu le si	naples | 那不勒斯 naples nabulesi | nbls | 不勒斯 bulesi 勒斯 lesi 斯 si | italy | 意大利 italy yidali | ydl | 大利 dali 利 li
201001250	Europe/Zurich	Naters	Switzerland	Naters	纳特	瑞士	na te	naters | 纳特 naters nate | nt | 特 te | switzerland | 瑞士 switzerland ruishi | rs | 士 shi
201000359	Asia/Kolkata	New Delhi	India	New Delhi	新德里	印度	xin de li	new delhi | 新德里 new delhi xindeli | nd | xdl | delhi | 德里 deli 里 li | india | 印度 india yindu | yd | states | 度 du
201001251	America/Los_Angeles	Novato	United States	Novato	诺瓦托	美国	nuo wa tuo	novato | 诺瓦托 novato nuowatuo | nwt | 瓦托 watuo 托 tuo | united states | 美国 united states meiguo | us | mg | 国 guo
201001252	America/Godthab	Nuuk	Greenland	Nuuk	努克	格陵兰	nu ke	nuuk | 努克 nuuk nuke | nk | 克 ke | greenland | 格陵兰 greenland gelinglan | gll | states | 陵兰 linglan 兰 lan
201001253	America/Los_Angeles	Oakland	United States	Oakland	奥克兰	美国	ao ke lan	oakland | 奥克兰 oakland aokelan | akl | 克兰 kelan 兰 lan | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001254	America/Chicago	Omaha	United States	Omaha	奥马哈	美国	ao ma ha	omaha | 奥马哈 omaha aomaha | amh | 马哈 maha 哈 ha | united states | 美国 united states meiguo | us | mg | 国 guo
201001255	America/Aruba	Oranjestad	Aruba	Oranjestad	奥拉涅斯塔德	阿鲁巴	ao la nie si ta de	oranjestad | 奥拉涅斯塔德 oranjestad aolaniesitade | alnstd | 拉涅斯塔德 laniesitade 涅斯塔德 niesitade 斯塔德 sitade 塔德 tade 德 de | aruba | 阿鲁巴 aruba aluba | alb | states | 鲁巴 luba 巴 ba
201001256	America/Los_Angeles	Pacifica	United States	Pacifica	帕西菲卡	美国	pa xi fei ka	pacifica | 帕西菲卡 pacifica paxifeika | pxfk | 西菲卡 xifeika 菲卡 feika 卡 ka | united states | 美国 united states meiguo | us | mg | 国 guo
201000292	Europe/Rome	Palermo	Italy	Palermo	巴勒莫	意大利	ba le mo	palermo | 巴勒莫 palermo balemo | blm | 勒莫 lemo 莫 mo | italy | 意大利 italy yidali | ydl | states | 大利 dali 利 li
201001257	America/Los_Angeles	Palo Alto	United States	Palo Alto	帕洛阿尔托	美国	pa luo a er tuo	palo alto | 帕洛阿尔托 palo alto paluoaertuo | pa | plaet | alto | 洛阿尔托 luoaertuo 阿尔托 aertuo 尔托 ertuo 托 tuo | united states | 美国 united states meiguo | us | mg | 国 guo
201001258	Asia/Yekaterinburg	Perm	Russia	Perm	彼尔姆	俄罗斯	bi er mu	perm | 彼尔姆 perm biermu | bem | 尔姆 ermu 姆 mu | russia | 俄罗斯 russia eluosi | els | states | 罗斯 luosi 斯 si
201001259	America/Los_Angeles	Petaluma	United States	Petaluma	佩塔卢马	美国	pei ta lu ma	petaluma | 佩塔卢马 petaluma peitaluma | ptlm | 塔卢马 taluma 卢马 luma 马 ma | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001260	America/Los_Angeles	Pleasanton	United States	Pleasanton	普莱森顿	美国	pu lai sen dun	pleasanton | 普莱森顿 pleasanton pulaisendun | plsd | 莱森顿 laisendun 森顿 sendun 顿 dun | united states | 美国 united states meiguo | us | mg | 国 guo
201000821	Indian/Mauritius	Port Louis	Mauritius	Port Louis	路易港	毛里求斯	lu yi gang	port louis | 路易港 port louis luyigang | pl | lyg | louis | 易港 yigang 港 gang | mauritius | 毛里求斯 mauritius maoliqiusi | mlqs | verde | 里求斯 liqiusi 求斯 qiusi 斯 si
201000670	Atlantic/Cape_Verde	Praia	Cape Verde	Praia	普拉亚	佛得角	pu la ya	praia | 普拉亚 praia pulaya | ply | 拉亚 laya 亚 ya | cape verde | 佛得角 cape verde fodejiao | cv | fdj | 得角 dejiao 角 jiao
201001261	Europe/Belgrade	Pristina	Kosovo	Pristina	普里什蒂纳	科索沃	pu li shi di na	pristina | 普里什蒂纳 pristina pulishidina | plsdn | 里什蒂纳 lishidina 什蒂纳 shidina 蒂纳 dina 纳 na | kosovo | 科索沃 kosovo kesuowo | ksw | 索沃 suowo 沃 wo
201001262	America/Mexico_City	Puerto Vallarta	Mexico	Puerto Vallarta	巴亚尔塔港	墨西哥	ba ya er ta gang	puerto vallarta | 巴亚尔塔港 puerto vallarta bayaertagang | pv | byetg | vallarta | 亚尔塔港 yaertagang 尔塔港 ertagang 塔港 tagang 港 gang | mexico | 墨西哥 mexico moxige | mxg | 西哥 xige 哥 ge
101120201	Asia/Chongqing	Qingdao	China	Qingdao	青岛	中国	qing dao	qingdao | 青岛 qingdao qingdao | qd | 岛 dao | china | 中国 china zhongguo | zg | 国 guo
201000708	America/Guayaquil	Quito	Ecuador	Quito	基多	厄瓜多尔	ji duo	quito | 基多 quito jiduo | jd | 多 duo | ecuador | 厄瓜多尔 ecuador eguaduoer | egde | 瓜多尔 guaduoer 多尔 duoer 尔 er
201000790	Africa/Casablanca	Rabat	Morocco	Rabat	拉巴特	摩洛哥	la ba te	rabat | 拉巴特 rabat labate | lbt | 巴特 bate 特 te | morocco | 摩洛哥 morocco moluoge | mlg | 洛哥 luoge 哥 ge
201001263	America/Rainy_River	Rainy River	Canada	Rainy River	雷尼河	加拿大	lei ni he	rainy river | 雷尼河 rainy river leinihe | rr | lnh | river | 尼河 nihe 河 he | canada | 加拿大 canada jianada | jnd | states | 拿大 nada 大 da
201001264	America/Los_Angeles	Redwood City	United States	Redwood City	雷德伍德城	美国	lei de wu de cheng	redwood city | 雷德伍德城 redwood city leidewudecheng | rc | ldwdc | city | 德伍德城 dewudecheng 伍德城 wudecheng 德城 decheng 城 cheng | united states | 美国 united states meiguo | us | mg | 国 guo
201001265	America/Resolute	Resolute	Canada	Resolute	雷索卢特	加拿大	lei suo lu te	resolute | 雷索卢特 resolute leisuolute | lslt | 索卢特 suolute 卢特 lute 特 te | canada | 加拿大 canada jianada | jnd | polynesia | 拿大 nada 大 da
